,id,analysis_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
176,40tsDPoIeBRI43sBwszrmc,https://api.spotify.com/v1/audio-analysis/40tsDPoIeBRI43sBwszrmc,0.317,0.878,7,-6.414,1,0.0397,1.4e-05,0.0,0.217,0.634,147.285,171208,4,4
177,7fThU845OddqMKmA6HWeGS,https://api.spotify.com/v1/audio-analysis/7fThU845OddqMKmA6HWeGS,0.142,0.94,0,-6.3,1,0.0589,6.51e-06,0.00018,0.289,0.171,153.953,224315,4,4
178,78pKoZeAiEES9e6oCzsLka,https://api.spotify.com/v1/audio-analysis/78pKoZeAiEES9e6oCzsLka,0.493,0.912,6,-7.365,0,0.0331,0.00161,0.0116,0.0932,0.77,122.435,228827,4,4
179,3DO35Ly4cmKZK2jnSalJ1G,https://api.spotify.com/v1/audio-analysis/3DO35Ly4cmKZK2jnSalJ1G,0.748,0.638,2,-8.207,1,0.0274,0.0109,5.62e-05,0.0719,0.768,99.038,212667,4,4
180,2AsJbzQ5VxDnsxSQHMZkXZ,https://api.spotify.com/v1/audio-analysis/2AsJbzQ5VxDnsxSQHMZkXZ,0.563,0.46,2,-6.906,1,0.0249,0.0182,0.0051,0.385,0.216,77.011,299960,4,4
181,7CLricyOzPdFxKb1vcAOIh,https://api.spotify.com/v1/audio-analysis/7CLricyOzPdFxKb1vcAOIh,0.416,0.606,2,-7.331,1,0.0335,0.00147,4.15e-05,0.101,0.38,123.098,207867,4,4
182,5STLuc2HvoD573BtHxxnUA,https://api.spotify.com/v1/audio-analysis/5STLuc2HvoD573BtHxxnUA,0.613,0.825,4,-7.024,1,0.0425,0.302,0.000151,0.0963,0.583,100.301,220933,4,4
183,26FvlAkhKJBKu1OVU1wUzx,https://api.spotify.com/v1/audio-analysis/26FvlAkhKJBKu1OVU1wUzx,0.654,0.86,11,-7.115,0,0.0299,0.0134,6.28e-05,0.123,0.951,119.798,269773,4,4
184,3DYnqG3jqB1bijSKsJzuzG,https://api.spotify.com/v1/audio-analysis/3DYnqG3jqB1bijSKsJzuzG,0.605,0.737,5,-8.917,1,0.0428,0.158,0.000254,0.0989,0.375,98.428,270800,4,4
185,0Q5nnUYjVn25WuP8oNKbbm,https://api.spotify.com/v1/audio-analysis/0Q5nnUYjVn25WuP8oNKbbm,0.6,0.77,1,-8.593,1,0.029,0.0788,1.04e-06,0.183,0.662,119.81,250093,4,4
186,3q2gRjU2UdOYRDY1p4cNHr,https://api.spotify.com/v1/audio-analysis/3q2gRjU2UdOYRDY1p4cNHr,0.536,0.606,7,-5.364,1,0.0355,0.103,1.08e-05,0.255,0.719,146.425,206267,4,4
187,5Yr6PtlymPSLry6Cjw6udV,https://api.spotify.com/v1/audio-analysis/5Yr6PtlymPSLry6Cjw6udV,0.456,0.966,9,-4.609,1,0.103,0.000651,0.0,0.112,0.568,101.74,209333,4,4
188,3PGX9zSuWbz0BCFztu1Rh1,https://api.spotify.com/v1/audio-analysis/3PGX9zSuWbz0BCFztu1Rh1,0.744,0.531,2,-9.295,1,0.0502,0.0494,0.00229,0.213,0.974,124.989,175480,4,4
189,3TeDY4kd9rtrd0yK3xOgTp,https://api.spotify.com/v1/audio-analysis/3TeDY4kd9rtrd0yK3xOgTp,0.366,0.919,9,-6.798,1,0.0502,0.00854,0.000379,0.0906,0.545,90.779,155040,4,4
190,7dnOyERdB5Eqr7s8Uq0Drr,https://api.spotify.com/v1/audio-analysis/7dnOyERdB5Eqr7s8Uq0Drr,0.47,0.648,9,-7.518,1,0.0347,0.0602,0.0,0.0908,0.823,138.806,188600,4,4
191,7kLhx2c4Fxv2RfZr2TKfVb,https://api.spotify.com/v1/audio-analysis/7kLhx2c4Fxv2RfZr2TKfVb,0.461,0.745,4,-9.806,1,0.0732,0.0202,0.000123,0.146,0.232,123.256,318733,4,4
192,4SjVToZhccZMWKkYxW3lug,https://api.spotify.com/v1/audio-analysis/4SjVToZhccZMWKkYxW3lug,0.601,0.643,0,-11.961,1,0.0302,0.0241,0.000126,0.0591,0.787,125.955,363280,4,4
193,4n68q9MVDjoYJpCtLk2raG,https://api.spotify.com/v1/audio-analysis/4n68q9MVDjoYJpCtLk2raG,0.567,0.813,5,-6.391,0,0.0287,0.000223,2.48e-05,0.261,0.658,114.006,248933,4,4
194,1JOxCh2Aa08z8cNJQJhWBJ,https://api.spotify.com/v1/audio-analysis/1JOxCh2Aa08z8cNJQJhWBJ,0.462,0.783,7,-7.814,1,0.0309,0.0333,0.0,0.348,0.68,175.964,247253,4,4
195,1jARFFwkrAcEfgdR8JFeae,https://api.spotify.com/v1/audio-analysis/1jARFFwkrAcEfgdR8JFeae,0.668,0.759,0,-7.352,1,0.0276,0.00754,0.0,0.0667,0.961,117.007,214680,4,4
196,18kS6lc0ceGKN61yvfHJKf,https://api.spotify.com/v1/audio-analysis/18kS6lc0ceGKN61yvfHJKf,0.493,0.809,11,-5.157,1,0.0493,0.00558,0.000333,0.0761,0.567,118.074,253840,4,4
197,1db3SIEE43i16Vb17JpoMh,https://api.spotify.com/v1/audio-analysis/1db3SIEE43i16Vb17JpoMh,0.299,0.814,7,-4.263,1,0.0564,0.0944,0.0,0.177,0.525,109.329,182893,4,4
198,6OiWR0dBoVnd0NpD0kCijF,https://api.spotify.com/v1/audio-analysis/6OiWR0dBoVnd0NpD0kCijF,0.373,0.768,0,-9.39,1,0.0637,0.272,3.14e-06,0.361,0.527,91.785,227827,4,4
199,0se4Vq1NigeLfnnd8xI91p,https://api.spotify.com/v1/audio-analysis/0se4Vq1NigeLfnnd8xI91p,0.403,0.806,2,-6.924,1,0.0381,0.00349,0.0042,0.248,0.243,100.579,269867,4,4
200,3LVXAXyenhWnHEqQP82Pxg,https://api.spotify.com/v1/audio-analysis/3LVXAXyenhWnHEqQP82Pxg,0.528,0.846,2,-6.798,1,0.0282,0.00958,1.13e-05,0.147,0.633,121.938,166920,4,4
0,1tkS8yt5NwTZkqFvZMxM0F,https://api.spotify.com/v1/audio-analysis/1tkS8yt5NwTZkqFvZMxM0F,0.784,0.888,4,-6.617,0,0.165,0.0158,0.892,0.169,0.13,135.995,360000,4,0
1,1DOuZaf52j4O1zlyQpxSQx,https://api.spotify.com/v1/audio-analysis/1DOuZaf52j4O1zlyQpxSQx,0.596,0.837,7,-5.983,0,0.0488,0.0775,0.806,0.297,0.0954,125.93,274552,3,2
2,6uYnM3pZBgvEh95lrsqSJS,https://api.spotify.com/v1/audio-analysis/6uYnM3pZBgvEh95lrsqSJS,0.677,0.872,6,-7.673,1,0.232,0.253,0.0368,0.127,0.197,138.003,136196,4,3
3,7K3OyIuvYF1qcwr4xqILeu,https://api.spotify.com/v1/audio-analysis/7K3OyIuvYF1qcwr4xqILeu,0.707,0.815,7,-6.2,1,0.147,0.00499,0.828,0.0874,0.148,133.024,206626,4,0
4,011dWhYZyNEITebRXv3ARB,https://api.spotify.com/v1/audio-analysis/011dWhYZyNEITebRXv3ARB,0.787,0.644,8,-11.458,1,0.0841,0.221,0.864,0.105,0.507,139.988,633478,4,0
5,0qP89hbMRlounSq9QDSK6v,https://api.spotify.com/v1/audio-analysis/0qP89hbMRlounSq9QDSK6v,0.851,0.904,2,-9.654,1,0.0582,0.00182,0.924,0.112,0.26,126.992,313701,4,0
6,17SCJbXeu121LBiittnXTI,https://api.spotify.com/v1/audio-analysis/17SCJbXeu121LBiittnXTI,0.74,0.713,7,-7.828,1,0.0633,0.000105,0.791,0.0993,0.153,136.007,379653,4,0
7,1vlnbR9iKNLCAlEDNSBrxj,https://api.spotify.com/v1/audio-analysis/1vlnbR9iKNLCAlEDNSBrxj,0.668,0.866,0,-5.286,1,0.0426,0.00981,0.451,0.107,0.281,129.999,247405,4,4
8,7cpYKw9EqeKiro8Wy4pBbV,https://api.spotify.com/v1/audio-analysis/7cpYKw9EqeKiro8Wy4pBbV,0.799,0.834,0,-7.621,0,0.11,0.0245,0.0,0.0907,0.745,130.065,194591,4,4
9,6LrqG5dDrBbkszy569lp2m,https://api.spotify.com/v1/audio-analysis/6LrqG5dDrBbkszy569lp2m,0.745,0.832,5,-8.187,0,0.0383,0.00847,0.632,0.0567,0.253,122.993,346669,4,0
10,3cwXKrP3RuQ6vlwvwUMJcZ,https://api.spotify.com/v1/audio-analysis/3cwXKrP3RuQ6vlwvwUMJcZ,0.757,0.918,2,-4.932,1,0.0548,0.00336,0.853,0.255,0.113,129.982,387808,4,0
11,2VIXz2QtYhPjX0KGqNw7Rw,https://api.spotify.com/v1/audio-analysis/2VIXz2QtYhPjX0KGqNw7Rw,0.737,0.84,4,-9.863,0,0.0559,0.13,0.267,0.109,0.0633,135.005,290849,4,0
12,3eLUbXrnTn7hws3OVilKNB,https://api.spotify.com/v1/audio-analysis/3eLUbXrnTn7hws3OVilKNB,0.654,0.698,7,-6.431,1,0.0601,0.00721,0.935,0.106,0.192,130.0,426462,4,0
13,6R84ZlQF7gGkPB6o3GLZXB,https://api.spotify.com/v1/audio-analysis/6R84ZlQF7gGkPB6o3GLZXB,0.748,0.908,5,-8.319,0,0.0504,0.0588,0.894,0.0943,0.0576,130.004,489480,4,0
14,2zDCZ8jY4kjuUZbVROHaZj,https://api.spotify.com/v1/audio-analysis/2zDCZ8jY4kjuUZbVROHaZj,0.66,0.857,11,-7.946,0,0.0565,0.00262,0.165,0.215,0.111,126.032,285857,4,0
15,2XGh5hmwLX517lMBSvglwS,https://api.spotify.com/v1/audio-analysis/2XGh5hmwLX517lMBSvglwS,0.725,0.908,7,-8.798,1,0.0345,0.0373,0.824,0.108,0.134,128.006,337500,4,0
16,1KkSLiDiwusO1x3Ob8Z8P2,https://api.spotify.com/v1/audio-analysis/1KkSLiDiwusO1x3Ob8Z8P2,0.82,0.916,4,-3.926,0,0.0976,0.116,0.0265,0.217,0.597,125.975,170124,4,4
17,1ShYoCkRd9OTMsmfTk3P1R,https://api.spotify.com/v1/audio-analysis/1ShYoCkRd9OTMsmfTk3P1R,0.594,0.827,6,-9.676,0,0.0369,0.00944,0.786,0.114,0.0277,123.974,427742,4,0
18,7eWyJ0Mi8PxtPz55ABcIID,https://api.spotify.com/v1/audio-analysis/7eWyJ0Mi8PxtPz55ABcIID,0.795,0.945,0,-11.251,1,0.0512,0.00251,0.903,0.109,0.0358,128.033,393750,4,0
19,4wqlom94yiBCHj4tFtADw6,https://api.spotify.com/v1/audio-analysis/4wqlom94yiBCHj4tFtADw6,0.577,0.804,0,-8.735,0,0.032,0.0555,0.905,0.0953,0.0623,124.972,456960,4,0
20,2HPp4kIu8aG0F7TYHJ9BFH,https://api.spotify.com/v1/audio-analysis/2HPp4kIu8aG0F7TYHJ9BFH,0.588,0.823,6,-9.309,1,0.0571,0.00248,0.717,0.0992,0.245,130.024,223597,4,0
21,0quADawq2DR5AdW3BUTuHm,https://api.spotify.com/v1/audio-analysis/0quADawq2DR5AdW3BUTuHm,0.726,0.815,7,-8.332,1,0.0621,0.000126,0.837,0.11,0.0599,127.013,400875,4,0
22,67fjB0MhnHU8dFPGHYvyf4,https://api.spotify.com/v1/audio-analysis/67fjB0MhnHU8dFPGHYvyf4,0.593,0.701,2,-9.216,1,0.0351,0.0236,0.416,0.109,0.0654,124.012,377047,4,0
23,7HnlGFFqoHhbAbWCFuQq6O,https://api.spotify.com/v1/audio-analysis/7HnlGFFqoHhbAbWCFuQq6O,0.765,0.978,11,-8.474,1,0.055,0.067,0.938,0.104,0.353,136.002,359979,3,0
24,2ULBxi4DNecLbc9u9qUuFc,https://api.spotify.com/v1/audio-analysis/2ULBxi4DNecLbc9u9qUuFc,0.764,0.954,7,-5.664,1,0.0588,0.0344,0.845,0.102,0.317,131.989,407436,4,0
25,46N0cSUeoKfdGOGG852Jk1,https://api.spotify.com/v1/audio-analysis/46N0cSUeoKfdGOGG852Jk1,0.792,0.836,7,-6.252,1,0.0648,0.006,0.878,0.108,0.183,130.003,227871,4,0
26,40up5wCfwQXTDXyE18hJbJ,https://api.spotify.com/v1/audio-analysis/40up5wCfwQXTDXyE18hJbJ,0.789,0.976,3,-5.886,1,0.057,0.0065,0.849,0.0639,0.258,131.99,408669,4,0
27,5J7b7SmcTkhmO31mF0tEja,https://api.spotify.com/v1/audio-analysis/5J7b7SmcTkhmO31mF0tEja,0.572,0.913,10,-8.185,0,0.0429,0.00493,0.629,0.0702,0.198,129.993,288672,4,0
28,4qPIWtGlrzDU26CyxGdkns,https://api.spotify.com/v1/audio-analysis/4qPIWtGlrzDU26CyxGdkns,0.775,0.971,10,-7.204,1,0.0538,0.00471,0.854,0.0719,0.261,138.008,421481,4,0
29,2R5j17Th87vImCG2YEQY6p,https://api.spotify.com/v1/audio-analysis/2R5j17Th87vImCG2YEQY6p,0.776,0.958,11,-4.141,0,0.0625,0.00271,0.915,0.0645,0.143,131.008,378185,4,0
30,1cyepwm0Jh8g5dmUUl77QU,https://api.spotify.com/v1/audio-analysis/1cyepwm0Jh8g5dmUUl77QU,0.663,0.961,1,-7.471,1,0.0461,0.000493,0.884,0.102,0.205,128.005,301875,4,0
31,2jNJEPPqI4IdHpWbelPvhR,https://api.spotify.com/v1/audio-analysis/2jNJEPPqI4IdHpWbelPvhR,0.755,0.812,8,-8.442,0,0.0434,0.000846,0.661,0.12,0.0641,132.0,443766,3,0
32,0MCmBvjVa6Jzo1az3uWghV,https://api.spotify.com/v1/audio-analysis/0MCmBvjVa6Jzo1az3uWghV,0.644,0.979,7,-7.925,1,0.0531,0.000593,0.844,0.184,0.0383,134.021,253881,4,0
33,6cKTcheUC3OHDMI8QMKp08,https://api.spotify.com/v1/audio-analysis/6cKTcheUC3OHDMI8QMKp08,0.738,0.91,9,-8.938,0,0.107,0.00118,0.874,0.0939,0.124,137.022,400625,4,0
34,05rOqO7Vtvz0FRN74HMlry,https://api.spotify.com/v1/audio-analysis/05rOqO7Vtvz0FRN74HMlry,0.779,0.817,7,-9.588,1,0.0467,0.000575,0.803,0.121,0.0841,123.998,363039,4,0
35,5l52eiFo0OL0JWRWtwEDsj,https://api.spotify.com/v1/audio-analysis/5l52eiFo0OL0JWRWtwEDsj,0.598,0.946,1,-4.92,1,0.041,0.00193,0.785,0.529,0.0505,130.038,199385,4,4
36,3257Fh3Zpkmvrx3SJdDRzg,https://api.spotify.com/v1/audio-analysis/3257Fh3Zpkmvrx3SJdDRzg,0.739,0.81,1,-6.961,0,0.0612,0.0014,0.862,0.0943,0.526,132.001,254659,4,0
37,0f7ifN4vXV4z2C52POeDQT,https://api.spotify.com/v1/audio-analysis/0f7ifN4vXV4z2C52POeDQT,0.8,0.777,5,-6.526,1,0.0405,0.00278,0.892,0.0831,0.249,127.008,398269,4,0
38,6Z2NosTNVXFCTqKG3HmB04,https://api.spotify.com/v1/audio-analysis/6Z2NosTNVXFCTqKG3HmB04,0.687,0.91,1,-6.128,0,0.0437,0.001,0.818,0.11,0.0676,133.995,231438,4,0
39,5sxjDcq1CPIQ6pmLbMRY1o,https://api.spotify.com/v1/audio-analysis/5sxjDcq1CPIQ6pmLbMRY1o,0.76,0.977,0,-6.807,1,0.0404,0.00599,0.875,0.087,0.165,130.003,410000,4,0
40,7wmnY5Fh7B5RV25RnzeBaF,https://api.spotify.com/v1/audio-analysis/7wmnY5Fh7B5RV25RnzeBaF,0.7,0.938,11,-7.467,0,0.0703,0.00203,0.88,0.11,0.353,137.005,394714,4,0
41,3cQguzd9SYDmf7JTE2Imq9,https://api.spotify.com/v1/audio-analysis/3cQguzd9SYDmf7JTE2Imq9,0.597,0.94,7,-5.463,1,0.0448,0.000121,0.532,0.375,0.243,131.985,236000,4,4
42,2JEwjnWwwrrCNJg8DjhBKL,https://api.spotify.com/v1/audio-analysis/2JEwjnWwwrrCNJg8DjhBKL,0.655,0.752,10,-9.526,0,0.0362,0.038,0.478,0.123,0.037,125.015,391680,4,0
43,34P6qRvC9bITCgJmzVEZ2h,https://api.spotify.com/v1/audio-analysis/34P6qRvC9bITCgJmzVEZ2h,0.632,0.603,2,-11.531,1,0.0453,0.074,0.867,0.108,0.048,121.998,389508,4,0
44,3WR4avyoGaZNuFKF2uDwJE,https://api.spotify.com/v1/audio-analysis/3WR4avyoGaZNuFKF2uDwJE,0.761,0.922,0,-7.113,1,0.0517,0.00276,0.893,0.0917,0.214,126.996,400630,4,0
45,036UoZhTz5vDImULQ0OS7A,https://api.spotify.com/v1/audio-analysis/036UoZhTz5vDImULQ0OS7A,0.733,0.839,6,-8.379,1,0.0386,0.000126,0.782,0.117,0.495,127.0,350039,4,0
46,3VeVNC1XuZrReIJymrbAU6,https://api.spotify.com/v1/audio-analysis/3VeVNC1XuZrReIJymrbAU6,0.745,0.964,5,-5.607,1,0.0526,2.82e-05,0.879,0.111,0.0361,129.002,432093,4,0
47,6Kv4u43WIqxp6eBTXaaCiM,https://api.spotify.com/v1/audio-analysis/6Kv4u43WIqxp6eBTXaaCiM,0.688,0.907,6,-6.927,0,0.0463,0.358,0.853,0.149,0.151,130.001,211385,4,0
48,1lJzILiAcO1r7PIdh1CQlZ,https://api.spotify.com/v1/audio-analysis/1lJzILiAcO1r7PIdh1CQlZ,0.686,0.825,7,-8.022,0,0.036,0.0167,0.721,0.0781,0.289,124.005,426290,4,0
49,3V19UAFpzm9U4C8hDT1IPh,https://api.spotify.com/v1/audio-analysis/3V19UAFpzm9U4C8hDT1IPh,0.737,0.824,7,-8.946,1,0.0584,0.00662,0.893,0.105,0.167,131.01,328855,4,0
50,0iZ3SbIgQlsFLtgvLVxAKM,https://api.spotify.com/v1/audio-analysis/0iZ3SbIgQlsFLtgvLVxAKM,0.641,0.97,4,-5.814,1,0.102,0.0454,0.341,0.158,0.0696,134.99,239667,4,0
51,37x8MCCIK2Epy4yr9JRoet,https://api.spotify.com/v1/audio-analysis/37x8MCCIK2Epy4yr9JRoet,0.66,0.912,11,-6.278,1,0.0537,0.00434,0.842,0.0782,0.27,129.985,424000,4,0
52,7xbBNB9bivza5vrYfnZJYg,https://api.spotify.com/v1/audio-analysis/7xbBNB9bivza5vrYfnZJYg,0.74,0.877,1,-8.357,1,0.0497,0.372,0.544,0.0886,0.377,125.033,240480,4,4
53,6NALXWBiw7iCydGxxKoSVI,https://api.spotify.com/v1/audio-analysis/6NALXWBiw7iCydGxxKoSVI,0.619,0.826,6,-5.662,0,0.0492,0.00108,0.323,0.167,0.427,122.054,208033,4,4
54,5Ig2RPAPLrkAkFpyr8uAPj,https://api.spotify.com/v1/audio-analysis/5Ig2RPAPLrkAkFpyr8uAPj,0.786,0.908,7,-10.402,1,0.057,0.00609,0.867,0.11,0.0543,134.995,371556,4,0
55,6DTZsRxdhvk9wO0T1nSHIS,https://api.spotify.com/v1/audio-analysis/6DTZsRxdhvk9wO0T1nSHIS,0.555,0.989,1,-6.668,1,0.042,7.08e-05,0.815,0.0944,0.0391,134.995,351114,4,0
56,01UmrAiSyFKUXQRODUuJsH,https://api.spotify.com/v1/audio-analysis/01UmrAiSyFKUXQRODUuJsH,0.778,0.587,4,-12.07,0,0.204,0.125,0.852,0.132,0.272,124.002,356659,4,0
57,5tPC9sy0oSG2snV5L3PYB1,https://api.spotify.com/v1/audio-analysis/5tPC9sy0oSG2snV5L3PYB1,0.71,0.753,11,-9.525,1,0.0543,0.0136,0.881,0.097,0.0736,129.993,420923,4,0
58,15ceG55VZ3oNUjJhpqBauF,https://api.spotify.com/v1/audio-analysis/15ceG55VZ3oNUjJhpqBauF,0.795,0.748,9,-8.353,0,0.0643,0.00993,0.897,0.136,0.154,122.001,228112,4,0
59,2qoiO0mYyJA9kqioNTidgF,https://api.spotify.com/v1/audio-analysis/2qoiO0mYyJA9kqioNTidgF,0.649,0.967,7,-5.11,1,0.0527,1.92e-05,0.785,0.12,0.0274,132.008,411322,4,0
60,2N0F739pJcD6b4uQe6NxDr,https://api.spotify.com/v1/audio-analysis/2N0F739pJcD6b4uQe6NxDr,0.695,0.95,6,-8.43,1,0.105,0.000327,0.881,0.324,0.184,131.988,298182,4,0
61,308fWDsLJyjKcxwNa1kpJm,https://api.spotify.com/v1/audio-analysis/308fWDsLJyjKcxwNa1kpJm,0.807,0.875,7,-9.625,1,0.0758,0.135,0.762,0.0872,0.327,130.002,341538,4,0
62,28kLLrPVm57sgm3x9VPmk6,https://api.spotify.com/v1/audio-analysis/28kLLrPVm57sgm3x9VPmk6,0.522,0.651,2,-8.381,1,0.0293,0.00598,0.674,0.1,0.0383,124.991,232541,4,0
63,0VqAmuEvXWHVYlMuZxJY4z,https://api.spotify.com/v1/audio-analysis/0VqAmuEvXWHVYlMuZxJY4z,0.801,0.671,7,-11.152,1,0.0855,0.0054,0.86,0.102,0.0338,124.997,361440,4,0
64,17MB5r8VsDSn6Rj46E9wWK,https://api.spotify.com/v1/audio-analysis/17MB5r8VsDSn6Rj46E9wWK,0.707,0.792,1,-6.663,1,0.0457,0.083,0.877,0.0784,0.196,133.994,256119,4,0
65,12rvcx8xCEsaVcws4Mjm9h,https://api.spotify.com/v1/audio-analysis/12rvcx8xCEsaVcws4Mjm9h,0.733,0.602,2,-9.934,1,0.0971,0.0331,0.594,0.121,0.351,133.039,212978,4,4
66,0v6rvzERj9JhIQRxdfarsw,https://api.spotify.com/v1/audio-analysis/0v6rvzERj9JhIQRxdfarsw,0.791,0.727,7,-12.332,1,0.0383,0.000886,0.913,0.0712,0.036,123.994,316210,3,0
67,0qVGsQGB0eH5Cj0qZiWGbf,https://api.spotify.com/v1/audio-analysis/0qVGsQGB0eH5Cj0qZiWGbf,0.799,0.858,4,-6.658,0,0.108,0.00218,0.881,0.138,0.501,126.009,373333,4,0
68,7Kne2ln794fuMWaqF49324,https://api.spotify.com/v1/audio-analysis/7Kne2ln794fuMWaqF49324,0.724,0.892,4,-8.807,1,0.0417,0.00894,0.874,0.13,0.0603,127.012,428377,4,0
69,39N9R61hAatOAIjBs2RH6z,https://api.spotify.com/v1/audio-analysis/39N9R61hAatOAIjBs2RH6z,0.763,0.954,5,-6.561,0,0.048,0.456,0.944,0.0953,0.253,129.999,182002,4,0
70,51NBX4eB8JBjKLBL0U87WF,https://api.spotify.com/v1/audio-analysis/51NBX4eB8JBjKLBL0U87WF,0.603,0.784,11,-11.197,0,0.0393,0.0814,0.873,0.102,0.0245,124.995,471756,4,0
71,6RLQjhD5qpNkFbh3zd7KyK,https://api.spotify.com/v1/audio-analysis/6RLQjhD5qpNkFbh3zd7KyK,0.716,0.837,7,-8.215,1,0.0659,0.00837,0.758,0.103,0.318,127.998,380625,4,0
72,2WRHOD2SIReny7YpFeSQ9d,https://api.spotify.com/v1/audio-analysis/2WRHOD2SIReny7YpFeSQ9d,0.616,0.951,0,-8.388,1,0.0795,0.0014,0.852,0.372,0.0354,129.999,229615,4,0
73,6d32HQ91WRVYGttQQyggAQ,https://api.spotify.com/v1/audio-analysis/6d32HQ91WRVYGttQQyggAQ,0.803,0.828,7,-8.508,1,0.0712,0.0123,0.889,0.081,0.256,127.009,352844,4,0
74,1dFFyfwEkswLbRWupKmnKF,https://api.spotify.com/v1/audio-analysis/1dFFyfwEkswLbRWupKmnKF,0.761,0.903,6,-8.76,0,0.0636,0.0586,0.855,0.107,0.349,128.0,366867,3,0
75,4JvutGrckEHMwqvezbMRwB,https://api.spotify.com/v1/audio-analysis/4JvutGrckEHMwqvezbMRwB,0.662,0.99,10,-4.392,0,0.0565,0.00179,0.899,0.137,0.545,135.005,290009,4,0
76,7pa8Rkjntzmds7HkrS1ioy,https://api.spotify.com/v1/audio-analysis/7pa8Rkjntzmds7HkrS1ioy,0.754,0.947,6,-6.241,1,0.0372,0.0102,0.895,0.0834,0.166,128.01,422232,4,0
77,0V6GWgubCBR8955ZWtJ4WR,https://api.spotify.com/v1/audio-analysis/0V6GWgubCBR8955ZWtJ4WR,0.62,0.701,1,-9.663,1,0.0445,0.000809,0.865,0.119,0.187,134.999,405439,4,0
78,2g2ZuPSiLl1VMxSvoZQBoS,https://api.spotify.com/v1/audio-analysis/2g2ZuPSiLl1VMxSvoZQBoS,0.786,0.942,6,-7.524,1,0.0398,0.000462,0.883,0.0991,0.0671,123.008,362927,4,0
79,1WUtZbuTLYpS1zRp9Vy3Tx,https://api.spotify.com/v1/audio-analysis/1WUtZbuTLYpS1zRp9Vy3Tx,0.797,0.903,1,-6.621,0,0.0646,0.0184,0.862,0.105,0.0362,135.013,341333,4,0
80,1epwb08f0etcvGUD0WAU52,https://api.spotify.com/v1/audio-analysis/1epwb08f0etcvGUD0WAU52,0.743,0.904,6,-6.647,1,0.107,0.105,0.844,0.0693,0.162,131.011,241832,4,0
81,7GSCbkKiC0yW0OJt8KG9T7,https://api.spotify.com/v1/audio-analysis/7GSCbkKiC0yW0OJt8KG9T7,0.633,0.8,7,-8.492,1,0.0443,0.00756,0.876,0.104,0.0387,132.997,396992,4,0
82,4KWcBBjMRkygK1qOhZgJ5q,https://api.spotify.com/v1/audio-analysis/4KWcBBjMRkygK1qOhZgJ5q,0.767,0.801,4,-6.118,1,0.0693,0.00622,0.749,0.0988,0.155,132.011,427273,4,0
83,1x3jFlVvY6nqEknypnk7rE,https://api.spotify.com/v1/audio-analysis/1x3jFlVvY6nqEknypnk7rE,0.564,0.844,6,-5.744,0,0.0422,0.24,0.889,0.109,0.0796,123.993,294194,4,0
84,45V4hmjgWU7mD97WoHSLhL,https://api.spotify.com/v1/audio-analysis/45V4hmjgWU7mD97WoHSLhL,0.698,0.817,6,-9.728,0,0.0456,0.00625,0.775,0.14,0.0875,123.011,415542,4,0
85,0HsQvGaux6t1XMptT4XrhU,https://api.spotify.com/v1/audio-analysis/0HsQvGaux6t1XMptT4XrhU,0.842,0.88,4,-8.005,0,0.0945,0.000757,0.958,0.0916,0.488,124.994,222720,4,0
86,7ltMpO7inuea7jR51ZQK9X,https://api.spotify.com/v1/audio-analysis/7ltMpO7inuea7jR51ZQK9X,0.776,0.883,0,-6.259,1,0.0874,0.011,0.746,0.493,0.137,122.01,338361,4,0
87,4qGD5K52T3WceyzcPluGEF,https://api.spotify.com/v1/audio-analysis/4qGD5K52T3WceyzcPluGEF,0.79,0.856,7,-5.92,1,0.0657,0.0365,0.856,0.434,0.235,129.986,284308,4,0
88,6VEnH42ISpTrCbvzbYFRuh,https://api.spotify.com/v1/audio-analysis/6VEnH42ISpTrCbvzbYFRuh,0.617,0.872,7,-8.602,1,0.0428,0.00359,0.889,0.119,0.492,133.011,207442,4,4
89,6IqOV80yZIm02kF7MxL8mZ,https://api.spotify.com/v1/audio-analysis/6IqOV80yZIm02kF7MxL8mZ,0.668,0.914,0,-6.755,1,0.115,0.000694,0.865,0.131,0.0378,131.983,269801,4,0
90,50mVZbBcr6rYdt45OEPYlN,https://api.spotify.com/v1/audio-analysis/50mVZbBcr6rYdt45OEPYlN,0.654,0.968,11,-4.846,0,0.109,0.0659,0.942,0.117,0.337,130.001,261231,4,0
91,5tzcReCKuj6qYbQQVS0ehG,https://api.spotify.com/v1/audio-analysis/5tzcReCKuj6qYbQQVS0ehG,0.741,0.948,2,-4.822,1,0.0439,0.00398,0.827,0.103,0.177,131.011,354504,4,0
92,1VXtzlAgPd4lViuP1rxZIE,https://api.spotify.com/v1/audio-analysis/1VXtzlAgPd4lViuP1rxZIE,0.799,0.978,11,-5.626,0,0.109,0.000351,0.403,0.088,0.934,125.971,173333,4,4
93,1PDmUx7PnmEmPIvqC7GR3g,https://api.spotify.com/v1/audio-analysis/1PDmUx7PnmEmPIvqC7GR3g,0.792,0.896,1,-6.011,1,0.0642,0.00607,0.892,0.107,0.0439,133.006,436692,4,0
