,realSum,person_capacity,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,lng,lat,room_shared_True,room_private_True,host_is_superhost_True,weekend_yes
253,214.8,4.0,1,0,9,95.0,1,4.91,0.6,8.489325388667726,2.1568844487298646,16.322,48.181,0,0,0,0
254,127.62,2.0,1,0,9,88.0,1,6.41,0.68,2.736257298619019,1.3347101009134006,16.43478,48.24927,0,0,0,0
255,288.67,3.0,0,0,10,99.0,1,0.19,0.06,43.40093789776445,14.719387446247268,16.37163,48.20748,0,0,1,0
256,151.93,3.0,0,0,9,94.0,0,2.36,0.75,8.72351814041294,4.218999785216614,16.36276,48.18861,0,0,0,0
257,204.29,2.0,0,0,10,96.0,1,1.78,0.29,12.96017755416609,6.826453364603813,16.352970000000003,48.20041,0,0,1,0
258,168.29,2.0,1,0,10,93.0,1,0.99,0.24,11.49675188344472,6.376518279431206,16.37445,48.21739,0,0,0,0
259,212.23,3.0,1,0,10,99.0,1,1.75,0.45,8.092516453755046,4.311386438431317,16.387999999999998,48.221,0,0,1,0
260,160.11,3.0,1,0,10,94.0,1,3.08,0.93,7.068403335664907,3.266854574440055,16.35397,48.18414,0,0,0,0
261,208.73,4.0,0,0,10,99.0,0,4.31,0.94,4.017353016923575,2.0157503171107383,16.35426,48.24507,0,0,0,0
262,334.01,5.0,0,1,10,98.0,2,3.84,0.23,5.342587549720576,2.36044614934798,16.375,48.174,0,0,1,0
263,120.61,2.0,0,0,9,97.0,1,3.81,0.61,7.496622354848694,2.8318262580774904,16.32815,48.19273,0,1,1,0
264,115.93,2.0,1,0,8,84.0,2,3.49,0.28,5.850873459247865,2.609671114694163,16.3763,48.17715,0,1,0,0
265,189.09,2.0,0,0,10,96.0,1,1.58,0.44,9.743212311716718,5.031777364096877,16.362270000000002,48.22057,0,1,1,0
266,377.95,5.0,0,1,10,100.0,1,3.55,0.34,4.561869103860589,2.444671665683188,16.3873,48.23911,0,0,0,0
267,298.25,4.0,0,0,10,100.0,1,1.46,0.28,9.558250287884247,4.9402898566528926,16.38941,48.21637,0,0,1,0
268,101.91,2.0,0,1,9,94.0,1,2.66,0.15,7.62623434084618,3.839136050810581,16.33795,48.21047,0,1,0,0
269,117.34,2.0,0,1,10,92.0,1,2.68,0.11,7.536311629045669,3.788259661749603,16.33781,48.21111,0,1,0,0
270,266.46,4.0,0,1,10,88.0,1,0.68,0.27,13.910452468839086,8.254573066745516,16.37707,48.21417,0,0,0,0
271,134.63,3.0,0,0,10,98.0,1,4.58,0.13,4.073669146120724,1.8283015221430747,16.41283,48.17676,0,0,1,0
272,249.16,4.0,0,0,10,95.0,1,1.88,0.6,12.848239819795532,4.681216524357631,16.37715,48.19178,0,0,0,0
273,156.6,2.0,1,0,10,99.0,1,5.06,0.41,6.514778870328339,2.007510136475226,16.307660000000002,48.19721,0,0,1,0
274,212.23,4.0,0,1,10,95.0,1,3.2,0.3,5.260575785852631,2.497567089387044,16.41464,48.21734,0,0,1,0
