,realSum,person_capacity,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,room_shared_True,room_private_True,host_is_superhost_True,weekend_yes
18,335.14,2.0,1,0,10,96.0,1,2.32,0.45,29.77191003095,17.165173498526915,0,1,0,1
19,348.08,2.0,1,0,10,97.0,1,2.71,0.36,26.820533219362453,15.184671918593398,0,1,0,1
20,618.31,2.0,0,0,10,99.0,1,3.19,0.5,23.24203294741232,13.477121770967363,0,0,1,1
21,232.13,2.0,1,0,5,70.0,1,6.6,1.62,11.70741122094662,6.20850970679967,0,1,0,1
22,185.56,2.0,1,0,9,93.0,1,6.73,1.72,11.498164981813192,6.090218074146051,0,1,0,1
23,219.2,2.0,1,0,9,91.0,1,5.37,0.46,17.06036620206651,9.267625355480142,0,0,0,1
24,538.58,4.0,0,0,10,98.0,2,4.73,0.48,15.8302318556452,8.138064799107116,0,0,1,1
25,116.18,2.0,1,0,10,97.0,1,9.24,5.42,9.00113506754371,4.668600957653515,0,1,0,1
26,128.88,2.0,0,1,10,95.0,1,13.93,4.97,6.118775866836371,3.222747761349764,0,1,0,1
27,141.82,2.0,0,0,10,97.0,1,7.4,3.26,11.508133436068965,5.814239713567052,0,1,1,1
28,225.55,2.0,1,0,10,99.0,1,5.71,1.72,13.603445653748642,8.094157852252572,0,1,1,1
29,203.67,4.0,0,1,10,93.0,0,5.81,0.15,13.93364799283028,8.46505486836433,0,0,0,1
30,281.05,3.0,0,0,9,98.0,1,3.26,0.83,22.903360810195547,13.161159392383915,0,1,0,1
31,142.05,2.0,0,0,10,98.0,1,11.91,6.71,7.009321090687639,3.6601722272653614,0,1,1,1
32,177.8,2.0,1,0,10,96.0,1,7.82,0.46,9.883445580342624,5.746046774052573,0,1,1,1
33,128.88,2.0,1,0,10,100.0,1,10.93,3.84,8.203828525641038,4.295237233590616,0,1,0,1
34,1339.87,2.0,0,0,10,97.0,1,9.75,0.36,7.976998338485592,4.872795088647164,0,1,0,1
35,322.21,2.0,0,0,10,98.0,1,5.17,1.35,16.73310108321736,7.960723168915938,0,1,0,1
36,199.68,2.0,0,1,8,80.0,1,1.25,0.27,44.19139361737595,31.341815667302207,0,1,0,1
37,398.17,2.0,0,1,8,80.0,1,1.5,0.12,39.97468550437455,25.826673535172368,0,1,0,1
38,72.2,2.0,1,0,9,91.0,1,5.93,0.68,14.502021297077931,8.037369811497648,1,0,0,1
39,168.87,2.0,0,0,10,97.0,1,4.42,0.48,16.7408936524323,8.406516529864886,0,1,1,1
40,264.12,2.0,0,0,9,94.0,0,4.56,0.33,18.90257409121807,11.61517594380799,0,1,1,1
41,139.47,2.0,1,0,9,90.0,1,5.32,0.1,16.783040342014523,9.408628581619675,0,1,0,1
42,125.59,2.0,1,0,9,89.0,1,5.32,0.1,16.783069838355896,9.40867880494785,0,1,0,1
43,208.85,2.0,0,0,8,80.0,1,2.06,0.44,38.94887496313565,17.503116875908404,0,1,0,1
44,238.48,2.0,0,0,10,100.0,1,5.09,1.81,15.76051925810494,8.711734153774803,0,1,0,1
45,90.31,2.0,0,0,10,100.0,1,4.01,1.67,18.731438105323623,9.629294768284783,0,1,0,1
46,212.61,3.0,0,1,9,93.0,1,5.02,0.7,16.30104864995767,8.991787962477346,0,1,0,1
47,425.22,2.0,0,0,10,100.0,1,3.8,0.79,32.57252417362484,12.840673156637482,0,1,0,1
48,154.52,2.0,0,0,10,99.0,1,11.28,2.71,7.9694589552839075,4.089607171753208,0,1,0,1
49,226.96,2.0,0,1,8,80.0,0,3.68,0.36,23.408485150099,14.069352730020867,0,0,0,1
50,322.21,2.0,0,0,10,100.0,1,4.6,0.3,19.70328822016493,12.210011241153795,0,1,0,1
51,1666.08,6.0,0,1,9,90.0,3,5.35,0.38,15.210660884525062,8.484011827212472,0,0,0,1
52,180.39,2.0,1,0,10,95.0,1,5.1,1.01,14.894356948644258,8.119891639272808,0,1,0,1
53,412.29,4.0,0,0,10,100.0,2,3.54,0.51,21.12354074399136,14.970543228573575,0,0,0,1
54,481.9,3.0,1,0,10,95.0,1,1.77,0.23,41.516921086277925,20.187949788993677,0,0,0,1
55,128.88,4.0,1,0,9,93.0,1,4.53,1.77,17.89608658196686,9.686888450264195,0,1,0,1
56,232.13,2.0,0,1,8,80.0,0,3.69,0.35,23.308525981498367,13.970027029118892,0,0,0,1
57,451.09,4.0,0,1,9,97.0,1,3.41,1.42,21.86300221327722,10.753828827979763,0,0,0,1
58,257.77,3.0,0,1,8,74.0,0,3.75,0.42,23.08173438812373,13.632261124440658,0,0,0,1
59,232.13,2.0,0,1,7,70.0,0,4.21,0.23,20.84129510170896,13.876081154252976,0,0,0,1
60,293.75,2.0,0,1,8,76.0,1,9.5,0.34,8.176603563247957,5.127413698535986,0,1,0,1
61,293.75,2.0,0,1,8,81.0,1,9.52,0.3,8.161004093115917,5.376188291399696,0,1,0,1
62,293.75,2.0,0,1,8,82.0,1,9.5,0.34,8.176609186141336,5.127297048363907,0,1,0,1
63,293.75,2.0,0,1,9,86.0,1,9.5,0.34,8.176600993364364,5.127386341683263,0,1,0,1
64,293.75,2.0,0,1,9,84.0,1,9.38,0.36,8.283595412554423,4.959020569941945,0,1,0,1
65,293.75,2.0,0,1,8,80.0,1,9.5,0.34,8.176597828138613,5.127369492848753,0,1,0,1
66,293.75,2.0,0,1,8,82.0,1,9.5,0.34,8.176594103073722,5.127447801660236,0,1,0,1
67,293.75,2.0,0,1,9,84.0,1,9.5,0.34,8.176592910968855,5.127419233735566,0,1,0,1
68,268.12,2.0,0,1,8,78.0,1,9.52,0.29,8.162142514097418,5.353224014093186,0,1,0,1
69,268.12,2.0,0,1,9,87.0,1,9.52,0.29,8.162160498315698,5.3530438559979565,0,1,0,1
70,268.12,2.0,0,1,8,83.0,1,9.52,0.29,8.162156211952995,5.353062235764571,0,1,0,1
71,268.12,2.0,0,1,9,86.0,1,9.52,0.29,8.16215599144156,5.353065006598316,0,1,0,1
72,268.12,2.0,0,1,8,86.0,1,9.52,0.29,8.16215757038377,5.353049153101521,0,1,0,1
73,309.27,2.0,0,1,10,100.0,1,4.78,0.54,15.67290289236447,8.463233724393096,0,1,0,1
74,386.42,2.0,0,0,9,80.0,1,6.2,1.22,12.2770007063658,6.690349692659645,0,1,0,1
75,180.39,2.0,0,1,7,60.0,1,11.78,3.41,7.508760355506642,3.867405882692233,0,1,0,1
76,360.78,2.0,1,0,8,83.0,1,4.64,0.5,18.77414589888798,11.893789247810265,0,0,0,1
77,206.26,2.0,0,0,4,80.0,1,5.95,1.74,13.410599824700055,7.654478935132931,0,1,0,1
78,180.39,2.0,1,0,9,97.0,1,6.75,1.76,11.466575732956365,6.049256121371465,0,1,0,1
79,199.68,2.0,0,0,10,98.0,1,4.46,1.91,17.94203424152682,8.487256984668631,0,1,0,1
80,344.08,4.0,1,0,8,100.0,1,5.26,2.04,15.21822501122542,8.771926016286836,0,0,0,1
81,214.96,2.0,0,0,10,100.0,1,4.59,1.41,17.314375603278815,10.057362011752824,0,1,1,1
82,257.53,2.0,1,0,10,100.0,1,7.28,0.33,11.75947706543017,7.353645161065295,0,1,1,1
83,79.96,2.0,1,0,9,92.0,1,10.5,6.12,7.668217712091904,4.038419020404054,0,1,0,1
84,468.97,4.0,0,0,9,98.0,2,4.73,2.14,17.166501255349118,8.168294734471372,0,0,0,1
85,399.35,6.0,1,0,9,96.0,3,7.33,0.35,11.6098004014388,7.313583726485108,0,0,1,1
86,185.33,2.0,0,0,10,95.0,1,5.14,0.23,15.993352103528297,8.757246822385232,0,1,0,1
87,224.37,2.0,1,0,10,96.0,1,11.04,4.65,7.9127499448965395,4.161015405289857,0,0,1,1
88,56.68,2.0,0,0,9,93.0,1,10.04,5.24,7.921492844517454,4.19132379142755,0,1,1,1
89,304.1,2.0,0,0,10,98.0,1,3.3,0.66,27.27798966827446,13.628368608524363,0,1,1,1
90,786.0,5.0,0,1,10,94.0,2,4.56,0.48,21.22621275693276,11.849628639566491,0,0,0,1
91,141.82,2.0,0,0,10,98.0,1,8.76,0.57,8.965580892989623,5.130325386248236,0,1,1,1
92,141.82,2.0,0,0,10,95.0,1,5.92,1.07,12.949995445943138,6.715119426938234,0,1,0,1
93,283.4,2.0,1,0,9,97.0,1,3.22,1.15,23.27900104966972,11.40678315804466,0,1,1,1
94,216.37,2.0,1,0,7,75.0,1,13.93,4.8,6.116129810629381,3.42545727522676,0,0,0,1
95,266.7,2.0,1,0,10,99.0,1,1.33,0.47,45.04497126704131,20.67048151748939,0,1,1,1
96,128.88,2.0,1,0,10,92.0,2,8.84,0.11,8.915307702267018,5.141154141718363,0,1,0,1
97,360.78,2.0,0,1,9,80.0,0,5.61,0.07,14.494801065183657,8.365479414477631,0,0,0,1
98,463.79,4.0,0,1,10,73.0,1,5.53,0.15,14.706715164702846,8.430416415421652,0,0,0,1
99,243.66,2.0,0,1,9,88.0,1,1.15,0.29,58.70866747598557,27.00755674607173,0,1,0,1
100,230.49,2.0,0,1,9,90.0,1,1.17,0.4,76.42001693097686,26.988622547535677,0,1,0,1
101,471.55,2.0,1,0,10,93.0,1,3.74,0.83,32.809902908567615,12.98201355274848,0,0,1,1
102,188.39,2.0,0,0,10,99.0,1,8.42,0.9,11.459236073604162,6.139475609829211,0,1,1,1
103,148.17,2.0,0,0,10,98.0,1,3.64,0.55,20.1112046968847,9.46033889654762,0,1,0,1
104,257.77,2.0,0,1,9,93.0,1,1.38,0.3,45.36564735847819,19.907151541370443,0,1,0,1
105,154.52,2.0,0,0,10,98.0,1,5.65,0.58,13.453445528284933,7.182707220886757,0,1,1,1
106,139.23,2.0,0,0,10,91.0,1,3.42,1.05,25.09643645431617,11.280514281265216,0,1,0,1
107,189.33,6.0,0,1,7,78.0,1,5.17,0.32,17.09540764460811,9.676471953316245,0,1,0,1
108,238.48,2.0,0,0,10,99.0,1,9.44,1.07,10.22433609722054,5.193206287422087,0,1,1,1
109,590.09,4.0,0,1,10,94.0,1,1.5,0.18,39.590307938202834,26.440448730534865,0,0,0,1
110,230.49,3.0,0,1,8,88.0,1,5.07,0.61,16.191161666900474,8.988520152237806,0,1,0,1
111,861.97,2.0,0,0,10,100.0,1,1.66,0.3,41.79026239410255,18.965126515512654,0,1,0,1
112,186.03,2.0,0,0,10,100.0,1,13.88,4.74,6.141235891033706,3.369903327261076,0,1,0,1
113,621.13,6.0,0,1,10,100.0,2,5.39,0.29,15.065193336818744,8.753361286588577,0,0,0,1
114,515.3,2.0,0,1,9,73.0,1,7.49,0.57,12.431975078089971,6.765827085867418,0,0,0,1
115,502.6,4.0,0,1,9,90.0,3,4.49,1.97,17.79240893816999,9.420540555411536,0,0,0,1
116,97.84,2.0,0,0,9,90.0,1,5.66,0.7,14.721032685555477,8.263051073225544,0,1,0,1
117,440.74,2.0,1,0,10,98.0,1,1.89,0.33,37.51729268197281,18.61497113624491,0,1,0,1
118,605.85,3.0,0,0,9,88.0,2,4.02,1.1,18.660865642209824,8.865718838759538,0,0,0,1
119,231.9,2.0,1,0,10,98.0,1,4.92,0.51,18.2015341746878,10.670235866468031,0,1,0,1
120,1847.64,6.0,1,0,9,94.0,2,0.32,0.11,68.72164176657186,32.03125380740705,0,0,1,1
121,770.48,2.0,0,1,10,90.0,1,0.52,0.19,63.95547006604022,46.31454966973575,0,0,0,1
122,770.48,2.0,0,1,10,87.0,1,0.79,0.23,57.89623166081138,34.45218188731663,0,0,0,1
123,322.21,2.0,0,0,10,97.0,1,2.23,0.38,32.73510726778323,16.500212831649435,0,0,0,1
124,131.47,2.0,0,0,9,93.0,1,5.82,0.98,14.541912743749858,8.22322529955596,0,1,0,1
125,275.88,2.0,0,0,10,95.0,1,2.19,0.19,32.619512827307844,18.50773331731747,0,1,0,1
126,167.69,2.0,1,0,10,93.0,1,9.49,0.67,8.313242129611329,4.690479878690599,0,1,1,1
127,232.13,2.0,0,1,9,91.0,1,1.96,0.31,37.42179373646545,16.45422457094362,0,1,0,1
128,386.42,2.0,0,0,9,93.0,1,5.33,1.75,15.051768097274898,8.387587841518435,0,1,0,1
129,250.24,2.0,0,1,8,86.0,1,2.5,0.7,29.00991928441239,13.875129389282282,0,1,0,1
130,508.95,4.0,0,1,10,91.0,1,2.33,0.48,31.2055134293149,15.19406649403559,0,0,0,1
131,238.48,2.0,0,1,9,89.0,1,3.78,0.33,27.590737152070428,17.74766289941571,0,1,0,1
132,128.88,2.0,0,0,9,95.0,1,7.77,2.62,9.941263470663316,5.38046621678805,0,1,0,1
133,270.7,2.0,0,0,10,99.0,1,2.35,0.39,31.605191098036727,15.960304037419087,0,1,0,1
134,270.7,2.0,0,0,10,96.0,1,7.75,0.66,12.099179693965889,6.716677121712887,0,0,0,1
135,212.61,2.0,0,1,9,90.0,1,3.75,0.33,27.889028462810867,17.960641494934475,0,1,0,1
136,212.61,2.0,0,1,9,87.0,1,3.82,0.15,28.13257775844941,16.507030766580176,0,1,0,1
137,302.69,2.0,0,1,9,89.0,1,3.86,0.19,27.448604367766197,17.045448771653746,0,1,0,1
138,212.61,2.0,0,1,9,90.0,1,3.77,0.31,27.81592836751129,17.801967538834255,0,1,0,1
139,199.68,2.0,0,1,9,90.0,1,3.87,0.29,26.91712631241039,18.24477487958689,0,1,0,1
140,212.61,2.0,0,1,9,85.0,1,3.69,0.24,29.02022175801857,17.847164916169696,0,1,0,1
141,199.68,3.0,1,0,10,98.0,1,8.07,4.63,10.141588561337764,5.216187165499761,0,1,1,1
142,2190.08,4.0,1,0,10,98.0,2,1.85,0.42,38.25940157590826,18.54591730248562,0,0,0,1
143,167.69,2.0,0,0,10,98.0,1,13.86,5.93,6.149789631007181,3.2519034285385278,0,1,0,1
144,161.1,3.0,1,0,9,86.0,1,4.36,0.23,24.0234949243642,10.477370526401211,0,1,0,1
145,235.89,2.0,1,0,10,91.0,1,4.19,1.18,17.893245873613257,8.586554732536937,0,1,0,1
146,257.77,2.0,1,0,10,97.0,2,5.29,1.72,14.631032427581175,8.26795365518152,0,0,0,1
147,111.01,2.0,1,0,10,100.0,1,11.96,3.58,7.36476328427932,3.7993398092570985,0,1,0,1
148,401.94,4.0,0,0,9,94.0,1,5.26,0.06,15.531921359890008,8.713230038529169,0,0,0,1
149,154.52,2.0,0,0,10,100.0,1,5.61,0.68,13.510926731753877,7.223807331472595,0,1,0,1
150,180.39,2.0,0,0,9,92.0,1,4.89,1.57,16.69930568706888,9.59029279847338,0,1,0,1
151,109.6,2.0,1,0,8,86.0,1,4.77,0.24,20.72451529466871,9.50689352972688,0,1,0,1
152,238.48,2.0,0,0,9,95.0,1,6.64,1.6,11.527066961797216,6.231142233483309,0,0,0,1
153,283.4,3.0,0,0,8,88.0,1,4.79,0.65,18.40334156192485,11.643435746332708,0,0,0,1
154,103.25,2.0,0,0,9,93.0,1,6.75,1.08,11.338458949808848,6.204141878446428,0,1,0,1
155,170.04,2.0,0,0,9,98.0,1,7.53,2.7,11.912044782335766,5.985938859868359,0,1,1,1
156,164.87,2.0,0,0,10,97.0,1,5.52,1.07,13.82218981805767,7.631075389248469,0,1,0,1
157,135.23,2.0,0,0,10,93.0,1,8.89,0.53,8.725689856277196,5.101831765380884,0,1,0,1
158,303.86,2.0,0,0,9,86.0,1,5.16,0.8,14.682790921100455,7.977334527044801,0,0,0,1
159,232.13,2.0,0,1,10,94.0,1,1.8,0.19,39.03390510789072,17.925924882944447,0,1,0,1
160,670.05,4.0,0,0,10,90.0,2,3.59,0.2,23.7627007763303,14.299209628582904,0,0,0,1
161,206.26,2.0,1,0,10,99.0,1,5.12,1.67,15.09394938306433,8.333997544812911,0,1,1,1
162,180.39,2.0,0,0,10,98.0,1,9.33,1.89,11.271195876382556,6.016023362458052,0,1,1,1
163,1526.85,4.0,0,1,10,92.0,2,2.29,0.41,33.0039207929056,16.2031305603789,0,0,0,1
164,162.52,2.0,1,0,9,91.0,1,5.3,0.85,15.379662860757298,8.359681353115525,0,1,0,1
165,178.98,2.0,1,0,9,95.0,1,4.72,0.08,20.25137935852076,11.218913964073367,0,1,1,1
166,127.0,2.0,0,0,10,96.0,1,6.72,1.56,11.390329337956258,6.193743965696961,0,1,1,1
167,268.12,2.0,0,0,9,96.0,1,4.65,0.18,15.984372292459572,8.431634995931931,0,0,0,1
168,348.08,2.0,0,0,10,100.0,1,7.83,0.41,11.034450509205357,5.882300672983797,0,0,0,1
169,189.33,2.0,0,0,10,98.0,1,4.6,0.06,21.730174413814048,9.859354719163168,0,1,0,1
170,296.57,2.0,0,0,10,98.0,1,3.08,0.67,23.65228412798329,13.830373145819811,0,0,0,1
171,219.2,2.0,0,0,10,100.0,1,4.49,1.72,18.18435362426478,10.046850337345523,0,1,1,1
172,315.62,2.0,0,0,10,98.0,1,4.23,0.35,24.15371486348481,10.541531254386433,0,1,0,1
173,174.04,2.0,1,0,8,82.0,1,3.28,0.29,25.100334664265528,14.572824399422796,0,1,0,1
174,172.86,2.0,0,0,9,97.0,1,6.78,0.17,12.752641788598416,7.808612508931165,0,0,0,1
175,132.65,2.0,0,0,10,93.0,1,10.52,1.86,8.769948388473109,4.546513738454819,0,1,0,1
176,193.33,2.0,1,0,10,95.0,1,3.7,0.35,21.840556619347744,13.287556980560858,0,1,0,1
177,189.56,2.0,0,1,8,82.0,1,5.61,0.58,13.523740880071603,7.222499990774129,0,1,0,1
178,139.23,2.0,0,1,8,85.0,1,4.3,0.37,17.118741169921265,8.634580036648403,0,1,0,1
179,257.77,2.0,1,0,9,88.0,1,8.68,3.16,11.792374675610336,5.735797694117863,0,1,0,1
180,261.53,2.0,1,0,9,87.0,1,8.13,1.06,10.201924794827102,6.031251355862147,0,0,0,1
181,607.02,4.0,1,0,9,91.0,2,4.85,0.52,17.074594832759686,9.27890648566236,0,0,0,1
182,438.16,4.0,0,0,10,100.0,2,5.52,0.37,13.79481028203232,7.4896936590229615,0,0,0,1
183,605.61,5.0,0,0,9,98.0,3,4.81,0.48,17.53847989265728,9.317966844575755,0,0,0,1
184,199.68,2.0,0,1,9,90.0,1,5.75,0.66,13.257310137769757,7.06887958612185,0,1,0,1
185,195.91,2.0,1,0,9,92.0,1,2.03,0.38,36.7769926514684,16.15283313830485,0,1,0,1
186,130.06,2.0,1,0,10,100.0,1,7.84,4.44,10.408872231647909,5.341163069281538,0,1,1,1
187,208.85,2.0,1,0,10,99.0,1,3.93,0.34,67.30733123737551,16.622211240818043,0,1,1,1
188,809.29,6.0,0,1,10,96.0,2,3.72,0.35,28.19339838320154,18.51784805607889,0,0,0,1
189,451.33,4.0,0,0,10,96.0,2,7.43,0.14,10.379554501397838,6.479702737786414,0,0,0,1
190,145.58,2.0,1,0,10,99.0,1,8.37,4.55,9.985550832350937,5.135709202802678,0,1,1,1
191,328.56,2.0,0,1,7,75.0,1,3.23,0.49,30.52157118357662,15.052393176828764,0,0,0,1
192,464.03,6.0,0,0,9,93.0,3,5.6,0.5,15.48973716965548,8.66216227246855,0,0,0,1
193,348.08,2.0,1,0,10,100.0,1,3.84,0.74,23.685348863451868,12.578374544193538,0,0,0,1
194,440.74,2.0,0,1,8,80.0,1,1.43,0.14,41.051066743438895,27.340131672449687,0,1,0,1
195,409.7,2.0,0,1,8,76.0,1,1.43,0.14,41.051394002387205,27.34022417858269,0,1,0,1
196,427.81,2.0,0,1,9,82.0,1,1.46,0.2,40.0392567972977,26.48447450089667,0,1,0,1
197,376.3,2.0,0,1,9,82.0,1,1.43,0.14,41.05115788838347,27.340104653607604,0,1,0,1
198,376.3,2.0,0,1,9,84.0,1,1.43,0.14,41.05096566201091,27.340431666410137,0,1,0,1
199,376.3,2.0,0,1,9,84.0,1,1.43,0.14,41.05102979116838,27.3402134763832,0,1,0,1
200,376.3,2.0,0,1,7,70.0,1,1.43,0.14,41.05129027531106,27.340515966606155,0,1,0,1
201,579.98,4.0,0,0,10,96.0,2,4.18,0.12,26.20149892129976,14.057171860344866,0,0,0,1
202,257.77,2.0,0,1,9,92.0,1,0.72,0.33,64.48853585282406,36.23618004560867,0,1,0,1
203,154.75,4.0,0,1,9,87.0,1,7.96,4.0,10.586201918405912,5.453724746017892,0,1,0,1
204,373.72,4.0,1,0,10,96.0,1,6.03,0.22,14.501667548542777,8.670547975564594,0,0,1,1
205,380.3,3.0,1,0,10,99.0,1,3.27,0.46,48.04142563547864,15.675074837971506,0,0,1,1
206,244.83,2.0,1,0,8,80.0,8,12.16,6.36,6.916405029339281,3.6339170037841657,0,1,0,1
207,644.42,5.0,0,1,8,86.0,2,1.28,0.21,44.26431074827836,30.56851369063085,0,0,0,1
208,184.39,2.0,0,0,10,99.0,1,9.7,1.7,10.062155240739374,5.210680323859661,0,1,1,1
209,204.85,2.0,0,1,10,97.0,1,3.22,0.47,23.959697811008844,13.93029135365517,0,1,1,1
210,212.61,2.0,0,1,9,95.0,1,3.07,0.5,25.054668545515447,14.39746066003171,0,1,1,1
211,485.67,3.0,0,0,10,95.0,2,7.24,1.1,11.824621894093468,6.378023405890114,0,0,0,1
212,214.02,3.0,0,1,9,89.0,1,3.48,0.23,24.59742599857026,14.68779342972861,0,1,0,1
213,2162.33,6.0,1,0,10,93.0,3,4.91,0.69,18.40314731424388,10.144230607318615,0,0,0,1
214,690.75,2.0,0,1,10,96.0,1,1.37,0.23,41.61996731866139,21.60204695990505,0,0,1,1
215,296.57,2.0,0,0,10,94.0,1,7.85,3.75,10.81529806327209,5.5675746951472425,0,0,0,1
216,334.91,5.0,1,0,10,96.0,1,3.78,0.77,19.97330541961092,12.987959827908774,0,1,0,1
217,305.51,3.0,0,1,9,91.0,0,1.16,0.33,62.04088909194224,28.70391270244901,0,1,0,1
218,142.29,2.0,0,0,10,100.0,1,7.8,0.88,10.197338509815197,5.742121953122197,0,1,0,1
219,113.36,2.0,0,1,8,85.0,1,4.28,0.52,26.41623113781947,12.434302562596928,0,1,0,1
220,158.52,2.0,1,0,9,97.0,1,5.08,0.34,16.256456864534087,8.844142076208412,0,1,1,1
221,270.7,2.0,1,0,9,91.0,1,3.78,0.78,19.93722049095915,12.95020149117699,0,1,0,1
222,128.88,2.0,0,0,10,98.0,1,9.78,1.61,9.8640744025914,5.04178332934591,0,1,1,1
223,117.12,2.0,0,0,10,96.0,1,9.45,0.69,8.214045912214743,4.728869844444049,0,1,0,1
224,233.31,2.0,1,0,9,89.0,5,4.46,0.35,19.3848814425092,12.397158857341523,0,1,0,1
225,139.23,2.0,0,0,10,100.0,1,7.81,1.04,10.517504022978258,6.1242998100647466,0,1,0,1
226,161.1,2.0,1,0,10,99.0,1,5.79,1.23,14.468563978940278,8.27961664204543,0,1,0,1
227,105.84,2.0,0,0,10,98.0,1,9.69,0.67,8.033325370923004,4.613058222650683,0,1,1,1
228,360.78,2.0,1,0,9,91.0,1,5.45,1.06,15.130302643046292,8.522402937102749,0,0,0,1
229,176.63,2.0,1,0,10,96.0,1,5.76,2.71,13.737413045401292,6.9213492702964,0,1,1,1
230,136.64,3.0,0,1,7,76.0,1,5.17,0.32,17.09547375810319,9.676518768688997,0,1,0,1
231,191.91,4.0,0,1,7,74.0,1,5.17,0.32,17.09549309227352,9.676535740315034,0,1,0,1
232,154.52,2.0,1,0,10,98.0,1,8.81,0.31,8.936655384653696,5.160983802013977,0,1,1,1
233,199.68,2.0,0,0,10,98.0,1,1.83,0.4,40.53888739511396,14.934107247355056,0,1,0,1
234,239.66,3.0,0,1,9,89.0,1,3.87,0.37,21.97725616918776,12.921211210785774,0,1,0,1
235,257.77,2.0,0,1,9,81.0,0,2.9,0.28,30.422889381165348,14.937338478159692,0,0,0,1
236,90.31,2.0,1,0,8,86.0,1,7.49,2.79,11.823883129545838,6.004216316070829,0,1,0,1
237,257.77,2.0,1,0,10,95.0,1,4.69,0.73,15.965038118047842,8.018220539862837,0,1,0,1
238,86.31,2.0,1,0,9,95.0,1,10.5,2.7,7.577233339848016,4.243617391862597,0,1,0,1
239,206.26,2.0,1,0,9,89.0,1,5.94,1.34,12.993377965381542,7.739141874340451,0,1,0,1
240,77.38,2.0,0,0,9,99.0,1,11.96,6.74,6.977354746189938,3.643518940684567,0,1,1,1
241,219.2,2.0,1,0,10,97.0,1,4.96,1.5,16.411991101279412,10.19132107024328,0,1,0,1
242,242.24,2.0,0,0,10,100.0,1,4.29,0.49,18.10163087581217,10.017756483485392,0,1,1,1
243,248.83,2.0,0,0,9,93.0,1,1.98,0.17,33.374579925296,19.99579426469877,0,1,0,1
244,376.3,2.0,0,1,8,71.0,1,1.46,0.2,40.03923982461761,26.484516962998672,0,1,0,1
245,146.99,2.0,0,0,10,99.0,1,6.25,1.28,12.198733826417406,6.670136950675204,0,1,1,1
246,960.04,2.0,1,0,10,98.0,1,2.38,0.34,40.19391193904434,18.153664960291973,0,0,0,1
247,337.73,2.0,1,0,9,90.0,1,6.68,0.3,13.057354300449587,7.092159301791506,0,1,0,1
248,288.58,3.0,1,0,9,98.0,2,5.58,0.81,13.53372757033218,7.307148652146226,0,0,1,1
249,257.77,2.0,0,1,10,94.0,1,0.66,0.32,62.66424988681265,33.095844476115296,0,1,0,1
250,560.69,3.0,0,0,10,99.0,1,1.57,0.24,38.21653213012161,24.21746750279226,0,0,1,1
251,315.62,3.0,0,1,9,91.0,0,7.49,0.65,12.424409691161468,6.692096982488359,0,0,0,1
252,413.7,4.0,0,0,9,93.0,2,8.29,3.41,11.184367218393133,5.630262833615009,0,0,1,1
253,264.35,2.0,1,0,10,100.0,1,5.4,1.48,14.262497061867736,8.186046394075493,0,1,0,1
254,115.95,2.0,0,0,10,95.0,1,5.52,2.6,14.276435486987811,7.1175347582108,0,1,0,1
255,220.37,2.0,1,0,10,90.0,1,6.49,0.61,12.327609302407156,7.090802780801315,0,1,0,1
256,161.1,2.0,1,0,10,98.0,1,4.24,1.64,18.58124615584731,8.753626120489507,0,1,1,1
257,244.83,2.0,0,0,10,96.0,1,2.15,0.34,32.92916024410842,14.961113936675584,0,1,1,1
258,208.85,2.0,1,0,10,98.0,1,4.09,0.53,18.53542378268936,11.81933743547462,0,1,0,1
259,180.39,2.0,1,0,10,97.0,1,4.85,0.54,15.514920014388284,7.941243029337823,0,1,0,1
260,463.79,3.0,0,0,8,76.0,0,3.06,1.07,24.30834393456997,11.832876966561209,0,0,0,1
261,599.26,6.0,0,0,10,100.0,3,8.24,4.27,10.221196545237897,5.260113495639911,0,0,0,1
262,307.86,3.0,0,1,9,90.0,0,3.17,0.44,33.23618630093043,15.10795729287779,0,1,0,1
263,563.28,2.0,0,1,10,96.0,1,3.97,0.16,28.6135112415186,14.57898716740223,0,0,1,1
264,144.17,2.0,0,0,9,93.0,1,5.74,0.41,15.494751582180784,8.399890318503594,0,1,0,1
265,142.05,2.0,1,0,10,98.0,1,4.8,0.95,17.986265250509366,9.992865325533534,0,1,0,1
266,315.62,4.0,0,1,10,91.0,0,7.43,0.78,12.482999702534368,6.617557741280777,0,0,0,1
267,118.54,2.0,0,1,10,96.0,1,6.54,2.11,12.06039982808965,6.957769874784918,0,1,1,1
268,547.76,2.0,0,0,10,96.0,1,3.63,0.38,23.88077143323587,15.929674564990506,0,0,0,1
269,237.07,2.0,0,0,10,98.0,1,5.0,1.69,16.184227546829614,9.299809200442247,0,1,0,1
270,103.01,2.0,0,0,9,87.0,1,5.8,0.1,15.948908733576856,8.996124968491419,0,1,0,1
271,146.99,2.0,0,0,10,95.0,1,4.78,0.5,15.688937939055975,8.051620002143585,0,1,1,1
272,533.64,4.0,0,0,9,93.0,2,3.43,0.76,29.4173570958893,13.515006352093868,0,0,0,1
273,219.2,2.0,0,0,10,98.0,1,2.97,0.29,24.23978704809339,14.81508530946918,0,1,1,1
274,115.95,2.0,0,0,9,95.0,1,7.5,0.59,11.450838324950414,6.175446670434677,0,1,1,1
